,0
116,2644.508787220982
117,2555.2089368705356
118,2415.321280573661
119,2454.3018374441963
120,2597.289471035714
121,2513.0919469888395
122,2289.8320340758933
123,2530.3575859754465
124,2450.4339910513395
125,2610.8522039285713
126,2454.3407740424104
127,2734.445862845982
128,2463.7836543616068
129,2626.2599152254465
130,2618.9934094285713
131,2559.908806602679
132,2445.7885656339286
133,2564.181562227678
134,2462.0378476763394
135,2445.5398663683036
136,2559.393953866071
137,2469.3409724308035
138,2471.136409287947
139,2499.7974608370537
140,2595.1007990401786
141,2510.5350816875
142,2669.9562398169646
143,2440.141500294643
144,2573.9897665178573
145,2529.8705401986613
146,2401.430221419643
147,2610.1026128392855
148,2576.846206145089
149,2451.571837482143
150,2527.0171371540177
151,2593.7063088839286
152,2401.31527996875
153,2356.7599761875
154,2590.423348720982
155,2476.2972743459823
156,2621.284660196429
157,2523.0434736964285
158,2456.002976716518
159,2458.5279252633927
160,2437.5891833281253
161,2511.296147261161
162,2468.932549332589
163,2566.3400920535714
164,2473.827116270089
165,2519.7214981093753
166,2542.215343642857
167,2386.4943809196425
168,2618.8921163549103
169,2446.5696334308036
170,2473.4770831875003
171,2654.031097883929
172,2462.3609691473216
173,2516.4661831361605
174,2588.9622583482146
175,2469.557556419643
176,2442.1043279843752
177,2652.518199354911
178,2466.143758696429
179,2372.589311212054
180,2516.6649136272317
181,2610.199670587053
182,2272.206541075893
183,2389.100506191964
184,2432.731989850446
185,2467.947552924107
186,2570.232067087054
187,2471.282256660714
188,2597.4870191339287
189,2575.344304357143
190,2543.8208318191964
191,2509.3546219308037
192,2665.3553009598213
193,2547.849257377232
194,2324.0119574776786
195,2461.9029648013393
196,2475.973812816964
197,2577.907321142857
198,2531.108710131696
199,2484.424697660714
200,2380.9763872611607
201,2613.164448575893
202,2547.448856747768
203,2593.908611466518
204,2509.5663934464287
205,2461.292160549107
206,2471.578703361607
207,2424.831687580357
208,2366.71755109375
209,2392.1568338125
210,2438.999621109375
211,2615.786344732143
212,2680.184413609375
213,2423.4242316004465
214,2513.499950640625
215,2477.7159148013393
216,2371.4742127299105
217,2332.9508428482145
218,2346.6918298549103
219,2620.4546135491073
220,2490.4270882477676
