,0
0,2318.786153612903
1,2375.7018263612904
2,2432.564085516129
3,2402.174571332258
4,2241.3843073967737
5,2212.7660624774194
6,2447.663445222581
7,2342.5927462935483
8,2413.290106622581
9,2453.6212966903227
10,2279.458981977419
11,2292.7416906064514
12,2450.9714663225805
13,2323.5951867290323
14,2471.721361135484
15,2218.888387803226
16,2285.0279519774194
17,2290.6034497806454
18,2324.401455206452
19,2254.062583732258
20,2295.3199898580647
21,2491.546670764516
22,2346.0546118774196
23,2438.2775568806455
24,2462.3351071064512
25,2530.622957277419
26,2390.1432736
27,2476.001077580645
28,2530.8414347741937
29,2459.4151368612906
30,2413.20169176129
31,2601.692903383871
32,2306.920647303226
33,2374.573227480645
34,2448.914321119355
35,2338.6212364935486
36,2356.132374248387
37,2251.8041566806446
38,2306.1102760258063
39,2451.286080167742
40,2398.9354522580643
41,2252.790674622581
42,2477.585678112903
43,2470.4575913741937
44,2441.967663016129
45,2190.713276496774
46,2272.110192393549
47,2438.1269608387097
48,2390.3662670741933
49,2338.0497791548387
50,2416.189534583871
51,2256.5187246451615
52,2409.136003187097
53,2357.327072303226
54,2520.112656048387
55,2368.599249122581
56,2367.5498234032257
57,2502.182025932258
58,2202.2856703225807
59,2374.0858620419353
60,2344.755425006452
61,2280.4923464580643
62,2373.4418032064514
63,2499.294135303226
64,2408.144745270968
65,2280.243639812903
66,2387.2359015096777
67,2548.024938916129
68,2431.878466251613
69,2399.397063006452
70,2477.022346535484
71,2415.4775006129034
72,2344.6482333258064
73,2460.4113806290325
74,2501.4664685516127
75,2322.7507488032256
76,2402.513750125806
77,2673.781134580645
78,2519.815136345161
79,2556.014513067742
80,2434.3040357741934
81,2339.4252746483876
82,2442.561215080645
83,2428.026909651613
84,2465.5368768645167
85,2446.2403577580644
86,2484.5286474580644
87,2444.3729934387097
88,2542.202248264516
89,2384.106944383871
90,2316.3989526806454
91,2463.2252817774197
92,2417.2090757580645
93,2369.5976265129034
94,2318.737020154839
95,2336.384607012903
96,2557.298291548387
97,2328.4939967548385
98,2326.131688016129
99,2562.587231845161
100,2537.6565125709676
101,2238.5794883612903
102,2378.7151199290324
103,2363.544639112903
104,2321.6190991774192
105,2370.833764954839
106,2342.375332648387
107,2335.2330178903226
108,2473.751514587097
109,2364.65654146129
110,2516.6354641290322
111,2334.4602097774195
112,2295.9469878967743
113,2318.2253955419355
114,2524.0832388645167
115,2148.9104060967743
116,2410.2665419903224
117,2242.867501490323
118,2260.4526440290324
119,2415.3556641064515
120,2344.7140688612903
121,2489.578053506452
122,2229.7961103483867
123,2424.194478912903
124,2508.4132813903225
125,2368.801651719355
126,2535.261061706452
127,2144.894481464516
128,2590.933114087097
129,2544.1381847064513
130,2626.4714719774192
131,2492.1431871580644
132,2568.1938243225804
133,2438.2687163741934
134,2315.266434532258
135,2246.1468746129035
136,2466.5554264548387
137,2267.602680245161
138,2531.6775430258062
139,2460.730228251613
140,2341.5314273225804
141,2342.2066642225805
142,2268.4714870838707
143,2453.1803170645157
144,2419.5808583806447
145,2307.711625232258
146,2380.377030348387
147,2238.63009493871
148,2429.8569377612903
149,2164.387317854839
150,2362.08756633871
151,2262.0522361612902
152,2449.16507456129
153,2242.4669672935484
154,2470.1396502032258
155,2452.7241569709677
156,2412.06686993871
157,2378.6624437225805
158,2179.5081479548385
159,2392.513495025806
160,2301.886149151613
161,2263.871738732258
162,2554.4943411935483
163,2375.448647558065
164,2419.1822894161287
165,2429.793147554839
166,2560.9045609870973
167,2322.73800793871
168,2325.672742803226
169,2440.068402719355
170,2304.581024990323
171,2212.3501076870975
172,2426.5138653741933
173,2394.9262620290324
174,2448.1179992903226
175,2331.7155567838713
176,2290.058111548387
177,2412.5300548612904
178,2288.6689009225806
179,2398.8512167225804
180,2415.1520970258066
181,2355.168356983871
182,2317.568531293548
183,2482.2500033193546
184,2445.421529767742
185,2283.0018412580644
186,2373.510877954839
187,2422.7920593709678
188,2269.6016695870967
189,2356.483534916129
190,2469.8009529032256
191,2293.643112770968
192,2379.403444212903
193,2358.196346545161
194,2387.4110310225806
195,2398.8649118774197
196,2540.6082739419357
197,2339.915634970968
198,2312.1108140903225
199,2397.6736328
200,2637.9985856709677
201,2564.484503896774
202,2429.0274038129037
203,2331.369173054839
204,2351.28749113871
205,2221.5715570741936
206,2401.9412154645165
207,2263.5909336258064
208,2355.7819720419357
209,2426.926825129032
210,2371.230700274193
211,2589.5729034064516
212,2424.7481716064513
213,2532.9635452548387
214,2495.2961263870966
215,2460.8258971774194
216,2436.9350577064515
217,2639.9349455774195
218,2452.596968712903
219,2285.5943695903225
220,2249.3337033096777
221,2407.4039423451613
222,2554.308425683871
223,2463.4448343870968
224,2359.0636704322583
225,2337.114795564516
226,2333.0346652935486
227,2285.803723548387
228,2408.7767556612903
229,2446.0245321032257
230,2342.9869480903226
231,2621.0044004161296
232,2317.279156577419
233,2456.9047491387096
234,2347.322966677419
235,2416.5164534935484
236,2394.0344035258067
237,2580.0973003967742
238,2555.4838999870967
239,2471.3731270516128
240,2501.2501544483875
241,2312.4181470258063
242,2282.2622323516125
243,2383.1246247903227
244,2390.3884955548388
245,2473.268156351613
246,2390.8395016290324
247,2386.830484845161
248,2347.9110721870966
249,2456.6019983935485
250,2491.1306216354837
251,2420.8398961290322
252,2680.446512374194
253,2467.259851390322
254,2442.3119871935482
255,2494.718334667742
256,2288.9773540806455
257,2560.1912197
258,2354.0770590064512
259,2376.7449382290324
260,2356.623622916129
261,2426.923345483871
262,2578.3749289903226
263,2464.7327013935487
264,2355.4190605
265,2474.651296616129
266,2602.944735067742
267,2468.5545607451613
268,2322.0722562
269,2450.1384369806456
270,2436.74087946129
271,2476.5652472451616
272,2390.441403532258
273,2401.204471032258
274,2422.200853151613
275,2288.2474257419353
276,2301.402764829032
277,2356.66142833871
278,2346.6783042387096
279,2434.05702346129
280,2363.9364482387095
281,2562.41702023871
282,2394.3423820838707
283,2595.6505688354837
284,2342.7577057419353
285,2486.5540818451614
286,2404.24688266129
287,2344.583483680645
288,2409.6962562741937
289,2312.474040948387
290,2489.4663918096776
291,2206.439476532258
292,2450.8159034806454
293,2529.0898653
294,2442.95149243871
295,2624.9775824774197
296,2381.795555432258
297,2475.859017448387
298,2460.6850448258065
299,2388.1650573032257
300,2119.1747479612904
301,2457.3630620967742
302,2485.692872296774
303,2378.268929816129
304,2328.282393087097
305,2301.2641008967744
306,2402.669197909677
307,2251.799471
308,2356.296851967742
309,2495.3826357645157
310,2427.899717358064
311,2432.0428850580647
312,2403.7192535741938
313,2386.5414231967743
314,2594.468431735484
315,2305.352353483871
316,2240.7620731870966
317,2411.4393754741936
318,2412.881258364516
319,2330.3317711935483
320,2332.5640446967736
321,2447.420102719355
322,2266.9020948612906
323,2227.187264167742
324,2348.0423527870967
325,2502.092386790322
326,2288.341829193548
327,2485.6461839483873
328,2401.1125371064513
329,2345.0149252709675
330,2277.9022623451615
331,2709.066714635484
332,2340.749609448387
333,2343.654835680645
334,2387.7213050806454
335,2330.338512419355
336,2317.7075424258064
337,2274.0123424451613
338,2555.7139446225806
339,2254.924441032258
340,2526.124241883871
341,2525.890314570968
342,2338.9026283419353
343,2374.8733016709675
344,2424.4702457290323
345,2386.2017008677417
346,2279.6337353709678
347,2308.213389629032
348,2451.2111671451617
349,2458.929333741936
350,2405.119947112903
351,2329.6881436096774
352,2356.1743686
353,2461.455299796774
354,2156.7938436967743
355,2343.184381667742
356,2303.572567119355
357,2392.0309784
358,2405.0418063580646
359,2292.58576346129
360,2370.2818510354837
361,2756.2034206870967
362,2380.7014544354843
363,2434.788282183871
364,2389.3406585096777
365,2146.050277906452
366,2251.3209097580648
367,2327.046524035484
368,2378.6416862387096
369,2338.6866709870965
370,2419.089689635484
371,2251.6806288000002
372,2201.0578565290325
373,2395.343233412903
374,2295.817631829032
375,2470.7114295032256
376,2470.617524709677
377,2518.1199610709677
378,2365.2436378064513
379,2344.6545119032257
380,2445.9587430129036
381,2308.943487932258
382,2535.3281164258065
383,2369.581955383871
384,2427.1500283677415
385,2360.950034396774
386,2477.7651621419354
387,2438.8240353580645
388,2430.3997862096776
389,2491.82373926129
390,2491.9534255258063
391,2379.2034410580645
392,2474.1056113870964
393,2357.8933785419354
394,2442.9699722064515
395,2396.4461518709677
396,2367.500937345161
397,2284.9953797483868
398,2190.3592796096773
399,2365.18149606129
400,2243.7862685290324
401,2530.1618423387094
402,2251.5431633838707
403,2263.827513125806
404,2345.613767080645
405,2377.311897196774
406,2479.714192264516
407,2420.555791477419
408,2408.8431978258063
409,2367.3907716193553
410,2386.20660553871
411,2573.3420745387093
412,2480.4150993387093
413,2403.795007541936
414,2310.032805993548
415,2321.749437541935
416,2224.6704415967743
417,2591.195192280645
418,2451.587710125806
419,2405.905245164516
420,2584.7228236451615
421,2379.1498704903224
422,2369.583407570967
423,2417.705157719355
424,2367.0787354
425,2389.2904203451612
426,2434.4710198580647
427,2410.852782293548
428,2458.123469319355
429,2394.1830602612904
430,2371.568002464516
431,2415.882658306452
432,2508.8817709354835
433,2228.5043339161293
434,2492.615342535484
435,2407.7529572290323
436,2351.5122094354842
437,2470.3609936387093
438,2471.0725386612903
439,2287.3614130451615
440,2438.744917119355
441,2518.436981509677
442,2398.109068696774
443,2361.8114078999997
444,2482.0275254225808
445,2446.3067376322583
446,2309.536095048387
447,2297.4832116870966
448,2277.799606132258
449,2256.0236887064516
450,2447.3359380709676
451,2435.8554528903223
452,2435.9263472516136
453,2372.3889867419352
454,2457.731243441935
455,2151.828614612903
456,2434.6017218451607
457,2373.7027542225806
458,2456.8167667000002
459,2449.5360056806453
460,2179.030864209677
461,2295.089014416129
462,2476.588120341936
463,2236.8630242903228
464,2280.7820395741933
465,2419.166502483871
466,2334.0844882032256
467,2329.7517399967746
468,2479.274819332258
469,2451.5572216580645
470,2419.4272259258064
471,2305.4996278032254
472,2418.1556017548387
473,2232.648259122581
474,2394.73731266129
475,2330.7065364612904
476,2440.6727732903228
477,2261.164472306452
478,2405.917803567742
479,2186.8837573387095
480,2172.2803911806454
481,2425.539757987097
482,2398.620948696774
483,2457.349603532258
484,2409.0983165774196
485,2368.8942534290322
486,2451.7800710419356
487,2507.2766700451616
488,2362.8330651096776
489,2392.4661223064513
490,2303.854472070968
491,2250.0358428935483
492,2399.1921931709676
493,2536.3603303322584
494,2268.5417708645164
495,2323.223312529032
496,2325.059945654839
497,2517.4844386709683
498,2428.9147634612905
499,2491.7077265161292
